ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cassava,cassava_fao,groundnuts,maize,rice,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cassava,h_cassava,l_cassava,c_cassava,inflation_cassava,trust_cassava,o_cassava_fao,h_cassava_fao,l_cassava_fao,c_cassava_fao,inflation_cassava_fao,trust_cassava_fao,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2025-07-01,2025,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,2000,,5000,,4000,4768.47,5110.26,4426.68,5068.81,85.58,9.5,6067.96,6877.99,4772.71,4772.71,224.75,9.4,4239.72,4618.3,3655.45,3655.45,85.12,10,5591.87,6125.39,5000,5000,60.09,9.7,1230.29,1363.09,1097.5,1174.99,83.04,9.8,3904.16,4195.82,3612.5,4000,45.45,9.9,9.07,9.63,8.46,8.46,82.27,9.8
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2025-08-01,2025,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,5500,,4000,5150.13,5632.88,4783.8,5632.88,111.78,9.5,4935.52,5601.95,3449.1,3449.1,126.04,9.4,3748.13,4086.79,3409.46,3787.07,87.29,10,5116.63,5598.82,4634.44,5500,83.17,9.7,1200.45,1331.11,1069.78,1184.96,82.72,9.8,3997.24,4298.93,3695.56,4000,45.45,9.9,8.56,9.08,8.03,8.7,89.38,9.8
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2025-09-01,2025,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,6673.91,3000,,7000,1156.52,3500,5661.38,6673.91,5225.44,6673.91,76.5,9.6,3646.86,4237.47,3000,3000,100.92,9.5,3879.99,4213.58,3546.4,3613.81,71.63,10,5598.18,7000,5069.25,7000,95.87,9.8,1222.19,1353.64,1090.74,1156.52,81.82,9.8,4001.78,4306.67,3500,3500,23.92,10,8.85,9.52,8.31,9.52,77.02,9.8
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2025-10-01,2025,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,5736.84,6000,,9000,1031.58,3000,6636.18,7290.14,5736.84,5736.84,43.42,9.7,3183.6,3641.43,2370.27,2370.27,48.71,9.5,3704.37,4013.76,2688.13,2688.13,21.85,10,7200.37,9000,6516.31,9000,128.17,9.8,1181.91,1309.93,1031.58,1031.58,63.11,9.8,3526.63,3792.14,3000,3000,-0.98,10,9.74,10.34,9.14,9.28,61.45,9.9
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2025-11-01,2025,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,6000,2125,,8125,1050,3750,5901.74,6436.4,5367.09,6000,50,9.7,2538.75,2928.66,2148.85,2356.21,37.96,9.5,2763.43,3042.46,2484.39,3003.45,30.15,10,9164.71,10058.1,8125,8125,99.17,9.9,1056.43,1170.53,942.32,1050,50.28,9.9,3046.63,3750,2821.69,3750,16.97,10,9.43,10.01,8.84,9.32,56.77,9.9
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2025-12-01,2025,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,5540.32,2000,,7875,1132.26,4000,6150.16,6627.91,5540.32,5540.32,38.51,9.8,2498.03,2803.34,2192.72,2416.09,49.93,9.6,3079.01,3378.78,2779.23,3091.34,31.7,10,8261.29,9067.27,7455.32,7875,75.39,9.9,1081.64,1197.5,965.78,1132.26,42.05,9.9,3766.15,4034.61,3497.7,4000,21.56,10,9.47,10.06,8.88,9.15,48,9.9
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2026-01-01,2026,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,5669.35,2000,,10000,995.16,4000,5710.44,6173.84,5247.05,5669.35,30.08,9.9,2535.64,2783.38,2000,2000,5.35,9.6,3167.08,3458.5,2776.32,2776.32,-0.36,10,8035.19,8813.2,7257.19,8324.52,54.43,10,1165.3,1289.97,995.16,995.16,1,9.9,4008.47,4296.94,3720,4000,2.64,10,9.29,9.87,8.7,9.11,26.48,9.9
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2026-02-01,2026,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,5428.57,2000,,9000,1008.93,4000,5815.34,6228.67,5402.02,5428.57,11.81,9.9,2118.41,2370.61,1866.22,2000,13.67,9.7,2847.78,3108.54,2587.03,2723.42,-6.4,10,8486.83,9305.7,7667.97,8384.54,24.17,10,1012.81,1122.36,903.26,1008.93,-18.87,9.9,4012.73,4304.52,3720.95,4000,0.32,10,9.26,9.84,8.67,9.01,10.26,9.9
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2026-03-01,2026,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,3413.79,2800,,10000,1048.28,4000,5580.82,5987.19,3413.79,3413.79,-25.62,10,2101.98,2800,1897.48,2800,-33.2,9.7,2792.76,3037.14,2483.65,2483.65,-46,10,8542.18,9363.09,7721.27,9292.72,27.65,10,1044,1154.8,933.2,1048.28,-38.17,9.9,4016.93,4312,3721.85,4000,-22.24,10,9.16,9.74,8.57,8.62,-13.98,10
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2026-04-01,2026,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,3650.52,4201.73,3099.3,3401.79,-28.32,9.9,2829.72,3294.86,2199.96,2199.96,-69.75,9.7,2548.62,2770.44,2326.8,2612.3,-39.27,10,9502.84,10410.66,7750.87,7750.87,29.73,10,1072.63,1187.48,867.82,867.82,-48.77,9.9,4021.34,5068.83,3723.01,5068.83,1.38,10,8.73,9.29,8.02,8.02,-20.06,9.9
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2026-05-01,2026,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,2750,,,,775,4000,3557.3,3922.54,2750,2750,-44.6,9.9,2276.17,2625.23,1927.11,2448.09,-65.53,9.7,2677.18,2900.21,2454.16,2524.22,-38.6,10,7831.22,8593.24,6526.57,6526.57,10.67,10,884.48,979.69,775,775,-35.42,9.9,5035.37,5390.61,4680.12,4903,10.4,10,8.1,8.62,7.13,7.13,-25.94,9.9
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2026-06-01,2026,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,2571.67,,,5000,679.17,3000,2887.53,3255.79,2519.27,2571.67,-44.5,9.9,2504.73,2812.72,2196.75,2346.16,-60.91,9.7,2587.56,2796.72,2378.4,2546.74,-38.52,10,6675.37,7319.61,5000,5000,-9.53,10,795.36,880.32,679.17,679.17,-43,9.9,4884.26,5231.76,4536.75,4903,25.5,10,7.19,7.64,6.33,6.33,-29.47,10
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2026-07-01,2026,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,3395.16,2000,,4000,658.06,2500,2686.3,3395.16,2413.84,3395.16,-33.02,9.9,2412.92,2653.88,2000,2000,-58.1,9.7,2609.69,2812.73,2406.65,2462.08,-32.65,10,5040.42,5541.52,4000,4000,-20,10,692.63,767.07,618.18,658.06,-43.99,10,4889.77,5241.39,4080.18,4080.18,2,10,6.37,6.78,5.95,5.95,-29.71,10
MWI,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.83,gid_-131500000338300000,2026-08-01,2026,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,1900,,,,700,,3362.74,3836.81,2888.68,3294.55,-41.51,9.8,2083.42,2308.11,1858.73,2094.86,-39.26,9.7,2523.66,2715.89,2255.62,2437.7,-35.63,10,4095.11,4499.22,2692.51,3494.84,-36.46,10,678.08,750.06,606.1,683.56,-42.31,10,4107.05,4394.29,2608.8,3429.73,-14.26,10,6.01,6.39,4.87,5.54,-36.36,10
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-01-01,2007,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,117.11,128.54,110.36,119.61,,9,22.33,24.76,21.03,22.92,,9.2,26.46,29.04,25.2,27.13,,9.7,112.87,122.79,107.18,115.26,,9.3,14.6,16.68,13.35,15.05,,9,114.23,122.9,109.28,116.12,,9.7,0.15,0.16,0.14,0.15,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-02-01,2007,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,122,131.29,112.14,112.14,,9,23.5,25.41,21.23,21.23,,9.2,27.81,29.78,24.48,24.48,,9.7,117.41,125.38,108.3,108.3,,9.3,15.48,17.2,12.74,12.74,,9,118.02,124.94,104.82,104.82,,9.7,0.15,0.16,0.14,0.14,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-03-01,2007,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,114.98,126.4,106.27,126.4,,9,22.05,23.83,20.27,22.27,,9.2,24.99,27.03,22.94,25.42,,9.7,110.32,118.75,102.86,118.75,,9.3,12.84,14.28,11.39,12.08,,9,106.11,114.03,100.06,114.03,,9.7,0.14,0.15,0.13,0.15,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-04-01,2007,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,129.08,138.9,119.25,124.59,,9,22.87,24.58,21.16,22.39,,9.2,26.04,27.9,24.18,25.66,,9.7,123.11,131.26,114.95,116.13,,9.3,12.6,14,11.21,11.93,,9,116.41,123,109.83,114.08,,9.7,0.16,0.17,0.15,0.15,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-05-01,2007,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,127.13,136.85,117.41,130.25,,9,22.97,24.59,21.36,22.17,,9.2,26.28,28.12,24.44,25.53,,9.7,116.55,124.46,108.65,120.68,,9.3,12.28,13.68,10.89,11.12,,9,115.62,122.35,108.89,117.53,,9.7,0.15,0.16,0.14,0.16,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-06-01,2007,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,132.78,142.99,122.58,130.5,,9,22.91,24.45,21.37,21.67,,9.2,26.14,27.98,24.3,25.1,,9.7,125.45,133.55,117.35,120.61,,9.3,11.39,12.71,10.07,11.39,,9,119.67,126.75,112.6,115.13,,9.7,0.16,0.17,0.15,0.16,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-07-01,2007,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,133.1,143.37,101.62,101.62,,9,22.35,25.42,20.86,25.42,,9.2,25.68,27.51,23.86,24.84,,9.7,121.22,129.21,96.46,96.46,,9.3,11.87,13.24,10.49,11.39,,9,116.75,123.77,93.59,93.59,,9.7,0.16,0.17,0.13,0.13,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-08-01,2007,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,105.19,113.02,89.23,89.23,,9,25.66,27.76,23.57,27.61,,9.2,25.42,27.22,23.62,26.25,,9.7,99.11,106.02,77.48,77.48,,9.3,11.68,13.08,10.28,10.9,,9,94.55,99.43,84.68,84.68,,9.7,0.13,0.14,0.11,0.11,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-09-01,2007,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,93.62,100.45,86.79,90.14,,9,27.86,30.07,25.65,26.88,,9.2,26.93,28.83,25.03,25.64,,9.7,81.05,87.06,75.03,80.84,,9.3,11.19,12.54,9.83,10.84,,9,85.99,90.32,81.66,86.22,,9.7,0.12,0.12,0.11,0.12,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-10-01,2007,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,94.75,101.68,87.83,93.72,,9,27.78,29.8,20.89,20.89,,9.2,26.25,28.13,23.14,23.14,,9.7,86.55,93.71,80.39,93.71,,9.3,11.21,12.58,9.84,12.35,,9,87.67,93.63,83.09,93.63,,9.7,0.12,0.13,0.11,0.12,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-11-01,2007,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,98.04,120.84,90.81,120.84,,9,22.1,32.51,19.74,32.51,,9.2,23.62,31.28,21.69,31.28,,9.7,97.45,115.07,90.32,115.07,,9.3,12.92,17.09,11.35,17.09,,9,95.37,115.85,90.34,115.85,,9.7,0.13,0.16,0.12,0.16,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2007-12-01,2007,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,123.81,132.93,114.69,124.74,,9,32.09,37.2,26.98,31.86,,9.2,32.35,36.49,28.22,31.3,,9.7,119.05,128.21,109.89,122.42,,9.3,18.12,20.16,16.09,17.96,,9,118.44,123.57,113.32,118.73,,9.7,0.16,0.17,0.15,0.16,,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2008-01-01,2008,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,126.5,135.96,117.04,122.08,2.07,9,32.17,36.42,26.23,26.23,14.43,9.2,32.13,34.73,29.53,31.15,14.78,9.7,121.62,131.21,112.03,125.37,8.78,9.3,17.79,21.94,15.61,21.94,45.75,9,120.34,125.93,114.75,118.77,2.28,9.7,0.17,0.18,0.16,0.16,7.64,9.4
MWI,Malawi,Southern Region,Machinga,Mangamba,-14.79,35.44,gid_-147900000354400000,2008-02-01,2008,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,123.96,133.26,114.67,129.01,15.05,9,27.94,31.4,24.49,28.28,33.21,9.2,31.91,35.56,29.61,35.56,45.26,9.7,127.92,137.58,118.25,131.59,21.51,9.3,23.27,27.15,20.66,27.15,113.11,9,120.81,128.94,114.93,128.94,23.01,9.7,0.17,0.18,0.16,0.18,25.33,9.4
